"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude" 
"293","RT @quotethisprojuk: #Contractors...Homeowners...
#WIN a 500£ gift voucher at B&amp;Q
 
How? Follow us and Retweet to be entered. 
Next winner…",FALSE,0,NA,2018-03-26 13:36:33,FALSE,NA,"978264444361945089",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sarahmumoffive5",310,TRUE,FALSE,NA,NA
"294","RT @quotethisprojuk: #Contractors...Homeowners...
#WIN a 500£ gift voucher at B&amp;Q
 
How? Follow us and Retweet to be entered. 
Next winner…",FALSE,0,NA,2018-03-26 13:34:19,FALSE,NA,"978263881192820736",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Lindsey855",310,TRUE,FALSE,NA,NA
"295","Head to next city by BA
#A380
#BritishAirways https://t.co/MhxQlL0x5g",FALSE,0,NA,2018-03-26 13:03:13,FALSE,NA,"978256054105489409",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LIVeeeLIFee",0,FALSE,FALSE,NA,NA
"296","RT @quotethisprojuk: #Contractors...Homeowners...
#WIN a 500£ gift voucher at B&amp;Q
 
How? Follow us and Retweet to be entered. 
Next winner…",FALSE,0,NA,2018-03-26 12:42:24,FALSE,NA,"978250815587708929",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Jpoppy123Hull",310,TRUE,FALSE,NA,NA
"297","RT @sl2016_sl: Checking in and our flight home is delayed...great.  Cheers #BritishAirways <ed><U+00A0><U+00BD><ed><U+00B9><U+0084><ed><U+00A0><U+00BD><ed><U+00B9><U+0084>",FALSE,0,NA,2018-03-26 12:40:12,FALSE,NA,"978250262681878528",NA,"<a href=""http://www.flightrefunds.org.uk"" rel=""nofollow"">sendymcsendy</a>","Flight_Refunds",2,TRUE,FALSE,NA,NA
"298","RT @quotethisprojuk: #Contractors...Homeowners...
#WIN a 500£ gift voucher at B&amp;Q
 
How? Follow us and Retweet to be entered. 
Next winner…",FALSE,0,NA,2018-03-26 12:39:50,FALSE,NA,"978250170780520448",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mrssarahholder",310,TRUE,FALSE,NA,NA
"299","Checking in and our flight home is delayed...great.  Cheers #BritishAirways <ed><U+00A0><U+00BD><ed><U+00B9><U+0084><ed><U+00A0><U+00BD><ed><U+00B9><U+0084>",FALSE,1,NA,2018-03-26 12:34:00,FALSE,NA,"978248705294917632",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sl2016_sl",2,FALSE,FALSE,NA,NA
"300","RT @quotethisprojuk: #Contractors...Homeowners...
#WIN a 500£ gift voucher at B&amp;Q
 
How? Follow us and Retweet to be entered. 
Next winner…",FALSE,0,NA,2018-03-26 12:28:49,FALSE,NA,"978247397611622401",NA,"<a href=""http://www.test.com"" rel=""nofollow"">RTFL14</a>","matthewrw1978",310,TRUE,FALSE,NA,NA
"301","RT @quotethisprojuk: #Contractors...Homeowners...
#WIN a 500£ gift voucher at B&amp;Q
 
How? Follow us and Retweet to be entered. 
Next winner…",FALSE,0,NA,2018-03-26 12:22:00,FALSE,NA,"978245681457565697",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","relisys222",310,TRUE,FALSE,NA,NA
"302","RT @quotethisprojuk: #Contractors...Homeowners...
#WIN a 500£ gift voucher at B&amp;Q
 
How? Follow us and Retweet to be entered. 
Next winner…",FALSE,0,NA,2018-03-26 12:21:12,FALSE,NA,"978245482161102848",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","clare_stylianou",310,TRUE,FALSE,NA,NA
"303","Interesting read - Is British Airways now a Budget Airline? https://t.co/pew3gFRrXT via @minitravellers… https://t.co/Ahhc1dvMHk",FALSE,0,NA,2018-03-26 12:18:02,TRUE,NA,"978244683620077573",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","WFInsurance",1,FALSE,FALSE,NA,NA
"304","RT @quotethisprojuk: #Contractors...Homeowners...
#WIN a 500£ gift voucher at B&amp;Q
 
How? Follow us and Retweet to be entered. 
Next winner…",FALSE,0,NA,2018-03-26 12:07:09,FALSE,NA,"978241946434064385",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MasonsMummy86",310,TRUE,FALSE,NA,NA
"305","I'm flying! 
#traineepilot
#pilotlife
#britishairways
#stlucianairways
#pilottoday
#ACTingUp… https://t.co/kdmQEOLhAs",FALSE,0,NA,2018-03-26 12:02:21,FALSE,NA,"978240738101051394",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","ASHLEY_J_87",0,FALSE,FALSE,NA,NA
"306","RT @quotethisprojuk: Contractors...Homeowners...
#WIN a 500£ gift voucher at B&amp;Q !
Download the app and Retweet to be entered. 
Winner anno…",FALSE,0,NA,2018-03-26 11:43:01,FALSE,NA,"978235873790742530",NA,"<a href=""http://www.forteforteminchia.co.uk"" rel=""nofollow"">cihaiscassatolaminchia</a>","mammanna56",96,TRUE,FALSE,NA,NA
"307","@CapeTown I'm looking for a breathtakingly beautiful lady that was on #BritishAirways flight #BA6410 #CapeTown -… https://t.co/27QkfsdwjV",FALSE,0,"CapeTown",2018-03-26 11:37:22,TRUE,NA,"978234449052733440","9027872","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","JohnHelix1",0,FALSE,FALSE,NA,NA
"308","RT @quotethisprojuk: #Contractors...Homeowners...
#WIN a 500£ gift voucher at B&amp;Q
 
How? Follow us and Retweet to be entered. 
Next winner…",FALSE,0,NA,2018-03-26 11:19:20,FALSE,NA,"978229914221629441",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","phoenix1979",310,TRUE,FALSE,NA,NA
"309","Anyone flying BA and who hears this as part of their ""in flight"" entertainment let me know.  Proud Beth's music has… https://t.co/aGmD3H2ejn",FALSE,1,NA,2018-03-26 11:16:33,TRUE,NA,"978229213877751808",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","stenningandco",0,FALSE,FALSE,NA,NA
"310","RT @quotethisprojuk: #Contractors...Homeowners...
#WIN a 500£ gift voucher at B&amp;Q
 
How? Follow us and Retweet to be entered. 
Next winner…",FALSE,0,NA,2018-03-26 11:14:41,FALSE,NA,"978228742555406336",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Fifthcolumnblue",310,TRUE,FALSE,NA,NA
"311","RT @quotethisprojuk: #Contractors...Homeowners...
#WIN a 500£ gift voucher at B&amp;Q
 
How? Follow us and Retweet to be entered. 
Next winner…",FALSE,0,NA,2018-03-26 11:02:11,FALSE,NA,"978225595250290689",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","losssyinc2",310,TRUE,FALSE,NA,NA
"312","#BA does it again. Consistently pissing off their high value customers. Lounge access denied because I have my husb… https://t.co/hxWsP3uj8i",FALSE,0,NA,2018-03-26 11:00:48,TRUE,NA,"978225248930758656",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","arshia9178",0,FALSE,FALSE,NA,NA
"313","RT @uk_spotter: Just caught @British_Airways A320-232 G-GATL passing overhead as it descends into @Gatwick_Airport from @GLA_Airport operat…",FALSE,0,NA,2018-03-26 10:52:15,FALSE,NA,"978223095898099712",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","spotflying",2,TRUE,FALSE,NA,NA
"314","Nicely done, #britishairways. Not enough ground transportation at LHR to get us back to the terminal so 30 of us ha… https://t.co/oKndO3ARnJ",FALSE,0,NA,2018-03-26 10:51:40,TRUE,NA,"978222949613342720",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RRidgwayWriter",0,FALSE,FALSE,NA,NA
"315","RT @quotethisprojuk: #Contractors...Homeowners...
#WIN a 500£ gift voucher at B&amp;Q
 
How? Follow us and Retweet to be entered. 
Next winner…",FALSE,0,NA,2018-03-26 10:51:12,FALSE,NA,"978222831644430336",NA,"<a href=""http://www.test.com"" rel=""nofollow"">RTFL 19a</a>","katiefrlewis",310,TRUE,FALSE,NA,NA
"316","RT @uk_spotter: Just caught @British_Airways A320-232 G-GATL passing overhead as it descends into @Gatwick_Airport from @GLA_Airport operat…",FALSE,0,NA,2018-03-26 10:47:16,FALSE,NA,"978221841184690177",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AviationNewsIRL",2,TRUE,FALSE,NA,NA
"317","RT @quotethisprojuk: #WIN a 500£ gift voucher at B&amp;Q !!!
How? Follow us and Retweet to be entered. 
Winner announced on March 1st 2018.
#uk…",FALSE,0,NA,2018-03-26 10:47:08,FALSE,NA,"978221808968257536",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","lisanorfolk",930,TRUE,FALSE,NA,NA
"318","RT @quotethisprojuk: #Contractors...Homeowners...
#WIN a 500£ gift voucher at B&amp;Q
 
How? Follow us and Retweet to be entered. 
Next winner…",FALSE,0,NA,2018-03-26 10:42:00,FALSE,NA,"978220516921266176",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","XKC79X",310,TRUE,FALSE,NA,NA
"319","RT @quotethisprojuk: #Contractors...Homeowners...
#WIN a 500£ gift voucher at B&amp;Q
 
How? Follow us and Retweet to be entered. 
Next winner…",FALSE,0,NA,2018-03-26 10:36:10,FALSE,NA,"978219049795620864",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","hollyh11",310,TRUE,FALSE,NA,NA
"320","RT @quotethisprojuk: #Contractors...Homeowners...
#WIN a 500£ gift voucher at B&amp;Q
 
How? Follow us and Retweet to be entered. 
Next winner…",FALSE,0,NA,2018-03-26 10:16:28,FALSE,NA,"978214092476502017",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","katy_bulcock",310,TRUE,FALSE,NA,NA
"321","RT @quotethisprojuk: #Contractors...Homeowners...
#WIN a 500£ gift voucher at B&amp;Q
 
How? Follow us and Retweet to be entered. 
Next winner…",FALSE,0,NA,2018-03-26 10:15:32,FALSE,NA,"978213857519898625",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","fionabird75",310,TRUE,FALSE,NA,NA
"322","RT @quotethisprojuk: #Contractors...Homeowners...
#WIN a 500£ gift voucher at B&amp;Q
 
How? Follow us and Retweet to be entered. 
Next winner…",FALSE,0,NA,2018-03-26 10:08:23,FALSE,NA,"978212057127575554",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Thrumyrearview",310,TRUE,FALSE,NA,NA
"323","RT @quotethisprojuk: #Contractors...Homeowners...
#WIN a 500£ gift voucher at B&amp;Q
 
How? Follow us and Retweet to be entered. 
Next winner…",FALSE,0,NA,2018-03-26 09:56:37,FALSE,NA,"978209096317964288",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Macklan400",310,TRUE,FALSE,NA,NA
"324","RT @OnlyExclusiveUK: #BritishAirways resumed direct flights from #Lodnon to #Seychelles on 24 March after not running this route for over a…",FALSE,0,NA,2018-03-26 09:55:07,FALSE,NA,"978208718327336960",NA,"<a href=""https://sukeshtravel.com"" rel=""nofollow"">TravelSukesh</a>","sukeshetty",2,TRUE,FALSE,NA,NA
"325","RT @quotethisprojuk: #Contractors...Homeowners...
#WIN a 500£ gift voucher at B&amp;Q
 
How? Follow us and Retweet to be entered. 
Next winner…",FALSE,0,NA,2018-03-26 09:52:48,FALSE,NA,"978208135780405248",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","louisemcarthur",310,TRUE,FALSE,NA,NA
"326","RT @OnlyExclusiveUK: #BritishAirways resumed direct flights from #Lodnon to #Seychelles on 24 March after not running this route for over a…",FALSE,0,NA,2018-03-26 09:45:26,FALSE,NA,"978206280866238464",NA,"<a href=""http://www.google.com"" rel=""nofollow"">RTBOT123456789098</a>","travelabouts",2,TRUE,FALSE,NA,NA
"327","#BritishAirways resumed direct flights from #Lodnon to #Seychelles on 24 March after not running this route for ove… https://t.co/5eoshgTyas",FALSE,0,NA,2018-03-26 09:42:41,TRUE,NA,"978205589221335043",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","OnlyExclusiveUK",2,FALSE,FALSE,NA,NA
"328","RT @JohnHelix1: @TableMountainNP @CampsBayInfo @CanalWalk @RatangaJunction I'm looking for a breathtakingly beautiful lady that was on #Bri…",FALSE,0,NA,2018-03-26 09:40:34,FALSE,NA,"978205058650263554",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jamescapetown",1,TRUE,FALSE,NA,NA
"329","RT @quotethisprojuk: #Contractors...Homeowners...
#WIN a 500£ gift voucher at B&amp;Q
 
How? Follow us and Retweet to be entered. 
Next winner…",FALSE,0,NA,2018-03-26 09:36:59,FALSE,NA,"978204153653727232",NA,"<a href=""https://www.twitch.tv/kikyuo"" rel=""nofollow"">ErmisTApp</a>","EBalafas",310,TRUE,FALSE,NA,NA
"330","RT @quotethisprojuk: #Contractors...Homeowners...
#WIN a 500£ gift voucher at B&amp;Q
 
How? Follow us and Retweet to be entered. 
Next winner…",FALSE,0,NA,2018-03-26 09:36:29,FALSE,NA,"978204028265025536",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ZoeLesleyFox",310,TRUE,FALSE,NA,NA
"331","RT @quotethisprojuk: #Contractors...Homeowners...
#WIN a 500£ gift voucher at B&amp;Q
 
How? Follow us and Retweet to be entered. 
Next winner…",FALSE,0,NA,2018-03-26 09:33:07,FALSE,NA,"978203184391966721",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","tara1966",310,TRUE,FALSE,NA,NA
"332","RT @quotethisprojuk: Contractors...Homeowners...
#WIN a 500£ gift voucher at B&amp;Q !
Download the app and Retweet to be entered. 
Winner anno…",FALSE,0,NA,2018-03-26 09:29:47,FALSE,NA,"978202342691569664",NA,"<a href=""http://www.rotolastaminchia.co.uk"" rel=""nofollow"">laminchiaedecisamenterotta</a>","silviaz80",96,TRUE,FALSE,NA,NA
"333","RT @quotethisprojuk: #Contractors...Homeowners...
#WIN a 500£ gift voucher at B&amp;Q
 
How? Follow us and Retweet to be entered. 
Next winner…",FALSE,0,NA,2018-03-26 09:28:29,FALSE,NA,"978202017356304385",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","almac61",310,TRUE,FALSE,NA,NA
"334","Horrible experience traveling in British airways.. Booked chennai - sandiago- Phoenix, but #britishairways rebooked… https://t.co/leiUgTMla9",FALSE,0,NA,2018-03-26 09:10:39,TRUE,NA,"978197527978827777",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ezhilprem1",0,FALSE,FALSE,NA,NA
"335","RT @quotethisprojuk: Contractors...Homeowners...
#WIN a 500£ gift voucher at B&amp;Q !
Download the app and Retweet to be entered. 
Winner anno…",FALSE,0,NA,2018-03-26 09:02:28,FALSE,NA,"978195470978895872",NA,"<a href=""http://www.test.com"" rel=""nofollow"">RTFL14</a>","matthewrw1978",96,TRUE,FALSE,NA,NA
"336","RT @quotethisprojuk: #Contractors...Homeowners...
#WIN a 500£ gift voucher at B&amp;Q
 
How? Follow us and Retweet to be entered. 
Next winner…",FALSE,0,NA,2018-03-26 08:57:33,FALSE,NA,"978194230219890688",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MrsLauraOlivia",310,TRUE,FALSE,NA,NA
"337","#BritishAirways Revamps Economy and Premium Economy Cabins #PaxEx
 https://t.co/MLCQ04Oo0f",FALSE,1,NA,2018-03-26 08:41:53,FALSE,NA,"978190289281208320",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Afritraveller",0,FALSE,FALSE,NA,NA
"338","RT @quotethisprojuk: Contractors...Homeowners...
#WIN a 500£ gift voucher at B&amp;Q !
Download the app and Retweet to be entered. 
Winner anno…",FALSE,0,NA,2018-03-26 08:31:19,FALSE,NA,"978187631090655232",NA,"<a href=""http://www.test.com"" rel=""nofollow"">RTFL 19</a>","nicstephens81",96,TRUE,FALSE,NA,NA
"339","RT @quotethisprojuk: Contractors...Homeowners...
#WIN a 500£ gift voucher at B&amp;Q !
Download the app and Retweet to be entered. 
Winner anno…",FALSE,0,NA,2018-03-26 08:17:16,FALSE,NA,"978184095632064512",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","A13ex_f",96,TRUE,FALSE,NA,NA
"340","Flying through @DublinAirport to @LondonCityAir with @British_Airways today. Its been years since I flown with BA. <U+2708> #travel #britishairways",FALSE,0,NA,2018-03-26 07:46:08,FALSE,NA,"978176257270669312",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","liam_casey88",0,FALSE,FALSE,NA,NA
"341","Wow staggering issues #britishairways #disability #costs https://t.co/qrkf7prrJG",FALSE,0,NA,2018-03-26 07:27:28,FALSE,NA,"978171561189498880",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","Solsticebeing",0,FALSE,FALSE,NA,NA
"342","#britishairways Seriously BA!  A known 1.5 hour delay on the tarmac and the gate staff insist on me checking my car… https://t.co/a34WkWjco0",FALSE,0,NA,2018-03-26 07:17:05,TRUE,NA,"978168947605491713",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Mbanqua",0,FALSE,FALSE,NA,NA
"343","RT @Ovalteeny: @British_Airways please advise when I will hear about my delayed flight compensation. It’s been one week now #delayedflight…",FALSE,0,NA,2018-03-26 07:17:05,FALSE,NA,"978168947022364673",NA,"<a href=""http://www.flightrefunds.org.uk"" rel=""nofollow"">sendymcsendy</a>","Flight_Refunds",1,TRUE,FALSE,NA,NA
"344","@British_Airways please advise when I will hear about my delayed flight compensation. It’s been one week now… https://t.co/OTcdxyXPTy",FALSE,1,"British_Airways",2018-03-26 07:14:59,TRUE,NA,"978168421748756480","18332190","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Ovalteeny",1,FALSE,FALSE,NA,NA
"345","Just caught @British_Airways A320-232 G-GATL passing overhead as it descends into @Gatwick_Airport from… https://t.co/yEYyaHApUr",FALSE,11,NA,2018-03-26 06:56:36,TRUE,NA,"978163795347628032",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","uk_spotter",2,FALSE,FALSE,NA,NA
"346","RT @quotethisprojuk: #Contractors...Homeowners...
#WIN a 500£ gift voucher at B&amp;Q
 
How? Follow us and Retweet to be entered. 
Next winner…",FALSE,0,NA,2018-03-26 06:53:43,FALSE,NA,"978163066893471744",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","erkymalarky",310,TRUE,FALSE,NA,NA
"347",".
TRAUMBERUF PILOT?
Pilotenausbildung und Airline Jobs in Deutschland, Austria, Schweiz
Weltweit erhältlich: Worldw… https://t.co/x93K70EYaU",FALSE,1,NA,2018-03-26 06:52:48,TRUE,NA,"978162838916120577",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","111publishing",0,FALSE,FALSE,NA,NA
"348","RT @quotethisprojuk: #Contractors...Homeowners...
#WIN a 500£ gift voucher at B&amp;Q
 
How? Follow us and Retweet to be entered. 
Next winner…",FALSE,0,NA,2018-03-26 06:37:10,FALSE,NA,"978158901651755008",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","Roxie_up",310,TRUE,FALSE,NA,NA
"349","RT @quotethisprojuk: #Contractors...Homeowners...
#WIN a 500£ gift voucher at B&amp;Q
 
How? Follow us and Retweet to be entered. 
Next winner…",FALSE,0,NA,2018-03-26 06:31:35,FALSE,NA,"978157497176481798",NA,"<a href=""http://127.0.0.1"" rel=""nofollow"">erykdev</a>","Eryks_",310,TRUE,FALSE,NA,NA
"350","RT @JamesSuckling: Cool #BritishAirways uses my scores for its wines on board. Will drink a glass of the Barbera from SFO to #London. #wine…",FALSE,0,NA,2018-03-26 05:55:47,FALSE,NA,"978148489602285568",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","WineDiverGirl",6,TRUE,FALSE,NA,NA
